y,x1,x2,x3,x4,x5,x6,x7
1,2.189441,15.539785,Sun,0.203526,102.2334,Missouri,subaru
0,4.061008,22.036124,Thursday,-0.306969,,Delaware,subaru
0,5.619252,20.398824,Wednesday,-0.236088,,Ohio,ford
0,2.732026,21.7005,Tuesday,-0.413814,113.502352,Pennsylvania,
1,5.720874,21.620223,Sunday,-0.01866,,Wisconsin,mercedes
0,1.713949,17.470963,Sat,,,Alabama,toyota
1,7.004797,21.897718,Wed,0.262007,114.46164,Washington,nissan
1,4.367732,21.172064,Friday,-0.0378080000000001,,New Jersey,ford
0,2.952639,21.424128,Wednesday,0.805641,,,subaru
0,4.010449,20.422255,Tuesday,-0.177917,103.62483,Florida,mercedes
0,4.775996,22.50488,Tuesday,1.00931,95.308709,Florida,ford
0,0.124421,22.708305,Sat,-0.05992,124.94734,New Hampshire,buick
0,0.632617,23.962996,Tuesday,-1.812868,92.440951,California,subaru
0,3.687348,20.387503,Fri,-1.687493,79.667027,Illinois,subaru
1,4.878101,21.203169,Sunday,1.399074,88.242086,Tennessee,mercedes
0,0.750023,19.450548,Thur,-0.76832,87.236387,Idaho,chevrolet
0,2.498405,19.796111,Mon,,,,ford
0,2.56616,22.030112,Sat,-0.165103,,Maryland,
0,5.960313,21.513358,Monday,-0.341691,97.603557,Arizona,nissan
0,3.494537,21.042715,Tue,1.446602,103.032113,Virginia,nissan
1,1.189885,22.557861,Tuesday,-0.701548,96.075027,Ohio,
1,4.304152,20.839004,Saturday,,,Oregon,
0,2.764508,20.703994,Wednesday,-0.874533,,New York,mercedes
0,1.864784,21.688462,Wednesday,-0.510507,,Oregon,mercedes
0,2.446976,21.080363,Saturday,-0.453202,81.196323,Nevada,
1,4.810926,24.289341,Sunday,-1.349344,133.143511,Indiana,chevrolet
0,4.664338,22.131011,Sun,0.621215,91.98281,Ohio,chevrolet
0,5.082069,20.463717,Tuesday,-1.189306,103.347615,Nebraska,mercedes
0,4.171018,19.252178,Monday,-1.52356,,Pennsylvania,chevrolet
0,2.249212,22.49396,Mon,-0.000762,103.768065,Florida,
0,3.20845,21.976837,Wednesday,-0.930155,81.905637,Rhode Island,chevrolet
0,0.360878,19.788265,Tue,3.39642,91.188192,New Jersey,
0,2.977162,19.386223,Wednesday,-0.024922,88.317697,,
0,2.832169,17.184832,Sunday,,83.588035,Arizona,
0,3.295025,19.709542,Tue,-0.687816,79.733954,California,toyota
0,3.058138,19.290476,Thursday,1.038732,,,chevrolet
0,0.729504,22.635536,Monday,-0.221914,116.891561,,
0,6.341431,21.961977,Thursday,-1.24253,107.066313,Michigan,
0,1.494881,20.429152,Wednesday,-0.84442,73.991715,Idaho,chevrolet
0,3.321266,19.604484,Tue,1.656286,123.020049,Pennsylvania,ford
0,-0.376811,22.046289,Thursday,-0.958023,84.223063,Colorado,buick
1,0.90875,20.944109,Friday,-0.21406,,California,mercedes
0,6.139746,19.056441,Mon,-2.398545,89.977918,Texas,mercedes
0,2.691882,18.774591,Sat,-0.101386,95.984583,Ohio,mercedes
0,8.14158,18.430578,Sun,-0.926475,,New York,
1,1.481275,20.844597,Tue,-2.42818,118.719392,California,nissan
0,6.499322,19.417498,Saturday,0.490777,100.360767,Florida,chevrolet
1,5.498332,20.134044,Saturday,-1.582225,110.874741,California,nissan
0,4.629304,19.887792,Sunday,0.322675,89.174957,,ford
0,-0.268267,19.490892,Friday,1.143802,90.272032,Hawaii,nissan
0,8.009926,20.119847,Thursday,-0.041573,,Texas,ford
0,2.156845,20.244305,Saturday,0.887016,101.070526,California,
0,2.648515,15.163841,Fri,0.636525,114.489599,Colorado,ford
1,1.558005,20.458357,Monday,0.598142,86.602,New York,subaru
0,2.999441,20.804179,Tuesday,-1.313703,93.428667,,subaru
0,5.969063,20.60955,Thursday,0.625694,,,ford
1,-0.250356,19.321298,Wednesday,2.827397,102.86008,,toyota
0,5.864073,18.760368,Monday,0.176952,92.706163,California,ford
0,4.677522,19.717295,Tuesday,-0.216913,90.979635,,
0,3.074268,19.349444,Friday,-0.175106,71.812631,New York,
1,1.511865,17.952973,Wed,1.196992,115.941171,Minnesota,ford
0,3.06214,21.398044,Wednesday,-1.303489,113.420808,Rhode Island,mercedes
0,6.316744,19.696442,Thur,-3.309302,98.579767,Mississippi,toyota
0,2.342763,19.832574,Mon,-0.521396,72.112153,Louisiana,mercedes
0,1.731906,21.746663,Wed,-1.126057,89.996916,Virginia,
1,7.019017,18.531414,Fri,1.003828,125.074088,Nebraska,nissan
0,3.403318,16.96369,Friday,0.221569,102.228156,Oregon,subaru
0,4.118916,20.454815,Monday,,74.238151,,
0,1.29623,20.753827,Thur,-0.0884739999999999,107.127765,California,subaru
0,4.859382,19.633845,Monday,1.13781,110.863172,Wisconsin,ford
0,0.025909,22.139676,Mon,-1.917625,96.582529,Ohio,
0,1.173748,19.46229,Wednesday,0.558337,,Utah,buick
0,4.354505,20.159683,Sunday,-1.799519,,Arkansas,subaru
0,0.659831,21.184022,Friday,-0.982748,,Colorado,ford
0,0.955702,17.722356,Sunday,-0.740463,91.304984,Missouri,
0,6.175957,19.22228,Thursday,-1.296794,100.019948,New Jersey,mercedes
0,1.306677,20.740457,Tuesday,-0.562073,115.760148,Tennessee,toyota
0,8.726453,23.820942,Sunday,0.620637,,New York,
0,3.58381,19.579748,Wednesday,2.050362,98.596483,Virginia,chevrolet
0,1.502127,19.187477,Sunday,1.014619,81.157066,,chevrolet
0,2.397496,21.307906,Thursday,0.603868,91.51259,,toyota
0,1.324951,18.335397,Saturday,0.509825,121.848724,North Carolina,ford
0,1.716109,21.176748,Thur,-0.725411,98.056568,California,
0,2.766055,20.730205,Saturday,0.922679,88.710078,Michigan,ford
0,2.01111,20.022406,Mon,1.089993,106.740881,Arizona,ford
0,6.003866,19.169149,Wed,1.791837,93.385843,North Carolina,chevrolet
1,4.862966,21.276932,Monday,0.555534,,Florida,
0,2.438317,20.974732,Wednesday,0.543799,95.757827,New York,subaru
0,3.674585,18.241557,Monday,0.343976,92.034957,Wisconsin,ford
0,3.456441,21.338074,Mon,-2.531791,96.415958,Illinois,
0,2.368359,22.948043,Sunday,-1.155727,85.10993,Massachusetts,subaru
0,-0.310923,17.927997,Tue,0.032642,124.329454,Massachusetts,chevrolet
0,3.906151,21.333781,Sat,-1.270398,,,
0,3.098915,19.086787,Tue,-1.446128,101.171555,Mississippi,ford
0,1.921196,17.469844,Mon,0.434174,97.374167,,chevrolet
1,2.331916,18.322223,Thursday,0.069177,80.148406,Texas,ford
0,7.333718,21.346085,Fri,-0.27626,71.393003,Texas,nissan
0,2.316592,22.6648,Monday,-3.159748,107.365573,Illinois,chevrolet
0,3.804113,21.619211,Wednesday,-1.048532,98.466032,Tennessee,
0,3.415623,21.870489,Wed,-0.883434,92.884626,Michigan,
0,2.084628,20.887283,Wed,0.06949,108.91265,Hawaii,subaru
0,2.791733,19.429862,Wednesday,1.164008,,California,mercedes
0,6.204262,22.520095,Thursday,-0.488338,87.223717,Utah,subaru
0,-0.393464,19.328627,Sat,0.275294,104.074085,Florida,ford
0,3.87924,22.161496,Thursday,-3.274091,108.096978,Connecticut,
0,5.022884,22.327112,Wednesday,1.483257,,Ohio,nissan
0,4.276639,19.420773,Wednesday,0.148378,102.962324,Montana,
0,2.901092,17.576385,Wednesday,,118.636011,Hawaii,ford
0,2.706532,19.036409,Saturday,-1.134593,,Arkansas,chevrolet
0,3.654584,21.963755,Monday,-0.964062,126.514886,,ford
0,2.626182,19.600132,Mon,-2.093583,84.506285,,nissan
0,3.432485,20.345558,Wednesday,-0.11095,104.919708,,ford
1,4.524099,18.757917,Thursday,0.850098,101.282955,Kentucky,buick
0,1.731007,18.255249,Sat,1.641383,98.114359,,ford
0,2.630939,19.655343,Sunday,0.161854,97.475149,Arizona,subaru
0,2.588426,20.308922,Fri,2.891694,98.39614,Iowa,chevrolet
0,2.922535,20.083776,Sat,-0.590878,98.412491,Tennessee,mercedes
0,7.15115,20.691628,Thur,-0.646444,111.650237,,ford
0,-1.37809,18.343423,Friday,,121.120513,Illinois,toyota
0,2.711702,16.577878,Wed,-0.529298,,Texas,ford
0,3.362888,20.595638,Monday,-0.610814,87.372487,,
0,-0.640097,17.972398,Thur,1.230042,111.776548,Florida,
0,0.902365,21.311205,Monday,0.875046,105.236239,Mississippi,subaru
0,2.227146,17.268558,Wednesday,,95.186699,South Carolina,chevrolet
0,1.09589,20.386445,Tue,1.160576,107.891926,,subaru
0,-1.373785,20.58293,Saturday,0.970989,121.17369,,subaru
0,0.907044,19.145695,Wed,-0.13293,102.911408,Pennsylvania,chevrolet
0,11.118481,22.616461,Tue,0.994443,99.280023,,
0,1.267446,19.881556,Sunday,-1.081692,,Virginia,
1,4.500008,21.638976,Wednesday,1.00415,88.323612,Kansas,mercedes
1,6.49322,20.321414,Mon,-1.297512,93.460917,,nissan
0,6.242948,21.007911,Wednesday,-0.699851,100.126526,,subaru
0,3.842151,20.012666,Monday,-1.696393,98.810552,Louisiana,chevrolet
0,1.564399,20.255103,Mon,-0.421845,,,mercedes
0,1.271263,20.096363,Tuesday,,88.944097,New York,chevrolet
0,2.911092,17.782662,Fri,0.50805,,Florida,subaru
0,2.283348,19.499042,Sunday,2.329824,92.643741,Virginia,subaru
1,1.105543,17.916121,Fri,0.366259,108.60334,South Carolina,ford
1,6.535057,24.654827,Monday,-0.296819,91.620588,Ohio,ford
0,6.194638,22.560007,Wed,-2.739292,95.514323,Georgia,toyota
0,0.447565,19.966727,Wed,0.005954,111.182382,Texas,ford
0,3.574381,18.455802,Friday,-2.222684,109.683509,,
0,1.187448,20.037844,Wed,-0.88741,89.902296,Hawaii,chevrolet
0,-0.519777,17.388311,Wed,1.729295,111.66758,California,ford
0,7.289066,18.37705,Sun,,82.290763,California,mercedes
0,2.55949,20.056837,Saturday,-1.427519,105.599396,Florida,
1,7.952095,18.904619,Saturday,-0.558368,96.278958,California,ford
0,6.068992,20.764508,Sat,3.098407,,Virginia,mercedes
0,-0.174961,19.861659,Mon,-1.508771,100.736241,Washington,
0,5.960814,21.798709,Thursday,1.090516,92.637347,Florida,ford
0,6.089072,21.449515,Saturday,,88.362391,New York,mercedes
0,3.179254,19.130044,Friday,1.024928,87.542406,North Carolina,ford
0,2.115196,19.762769,Monday,-2.857327,105.223545,,subaru
0,4.276589,21.483631,Wed,0.493563,83.397881,New Jersey,
0,3.308071,19.040638,Mon,1.255985,101.856257,Maryland,chevrolet
0,2.749833,21.128944,Sun,-1.801211,,Texas,chevrolet
0,5.827586,19.594248,Monday,0.432772,104.04895,Tennessee,
0,0.493044,17.265052,Thursday,0.760767,105.492168,West Virginia,buick
0,2.393692,21.29371,Monday,0.442936,,Texas,ford
0,2.413226,20.783002,Wednesday,0.487565,93.41455,Pennsylvania,subaru
0,0.859512,17.126905,Friday,-0.0280670000000001,79.24831,Illinois,
1,5.548024,23.074871,Friday,-0.162555,91.198919,Kansas,ford
0,4.984534,15.111641,Friday,0.0736669999999999,93.666111,Florida,nissan
0,3.055672,20.122264,Thursday,0.294351,82.398753,Georgia,
0,2.882581,21.188091,Saturday,-0.914752,115.047084,West Virginia,ford
1,2.621367,18.22885,Friday,-0.874562,82.597061,Maryland,subaru
0,5.398645,20.326502,Thur,-0.999493,100.890485,Texas,
0,0.459489,20.560597,Wed,-0.621552,97.986907,,mercedes
0,0.959944,18.889839,Tuesday,1.527345,,California,toyota
0,2.210319,20.580404,Monday,-0.516181,85.666259,California,ford
0,2.564518,19.842761,Friday,0.883369,110.192314,,ford
1,2.429781,18.136314,Saturday,0.544647,84.448396,Texas,ford
0,6.931567,21.400874,Saturday,2.56593,126.692144,Oregon,
1,2.533976,19.058473,Saturday,0.413542,99.241869,Washington,chevrolet
0,5.072676,17.326289,Wednesday,0.427944,123.333576,Nevada,subaru
0,2.141103,16.207653,Thursday,1.637553,86.982526,,ford
0,1.207572,17.309735,Wednesday,0.954111,94.920665,Illinois,buick
0,3.972751,17.216633,Tue,2.57885,107.611494,Virginia,toyota
1,2.519023,18.831385,Sunday,-1.042554,77.752642,,mercedes
0,11.346709,19.366591,Thursday,-0.808812,106.813936,Nebraska,chevrolet
0,8.445654,19.642063,Monday,1.01551,94.520107,,nissan
0,5.188505,18.776559,Monday,1.035736,93.210992,Colorado,chevrolet
1,2.628677,20.998198,Sunday,-3.253203,93.650712,,subaru
0,2.351036,21.743312,Sunday,-1.088826,94.878284,,ford
1,3.989419,18.89458,Monday,0.204514,90.275087,Florida,
0,2.673815,21.635972,Tue,-0.483678,80.457747,California,ford
1,6.774143,19.563682,Mon,-0.216598,104.124597,Idaho,ford
0,0.961284,17.732149,Sunday,-1.682273,83.004284,New Jersey,
0,5.730212,22.297049,Sunday,0.48844,94.109584,New Jersey,
0,0.135127,18.829677,Tue,1.071172,131.370077,New York,subaru
0,3.514484,17.870266,Tue,-1.288316,115.575516,Illinois,ford
0,4.239537,19.454378,Tue,0.620278,95.638568,South Carolina,mercedes
0,0.759482,19.718225,Tuesday,0.628239,117.430856,Michigan,mercedes
0,3.850084,17.219433,Wednesday,1.515806,89.487726,,
0,-0.631138,19.4169,Thur,-0.112492,90.801913,Missouri,mercedes
0,1.41512,19.450002,Tue,-1.023958,,,ford
0,3.802235,20.704574,Sat,-1.360463,,,chevrolet
0,5.908859,20.188545,Wed,0.191844,122.097603,Pennsylvania,toyota
0,1.882789,18.415468,Friday,,98.307585,,toyota
0,1.32115,17.428716,Fri,-0.013815,100.138354,Wisconsin,toyota
1,2.442647,19.685911,Friday,0.958748,,Georgia,chevrolet
0,3.655926,19.747739,Thur,0.328796,104.140372,Florida,subaru
0,3.874344,18.365654,Thur,0.420307,95.41909,Wisconsin,
0,1.912867,20.57468,Wednesday,0.840508,69.159158,Ohio,buick
0,4.312321,21.580078,Monday,0.666772,88.582806,Texas,
0,5.047982,20.626407,Wed,-0.448925,101.750931,Indiana,nissan
0,8.152587,18.903247,Thur,-0.327011,113.506636,South Carolina,nissan
1,2.846964,20.22387,Sunday,1.743418,,Minnesota,mercedes
0,3.252669,18.052991,Tuesday,1.82641,99.061779,South Carolina,chevrolet
0,-0.267966,16.675795,Wednesday,-0.226024,101.777851,Utah,ford
0,0.608742,20.951239,Wednesday,0.245027,,New Mexico,toyota
0,2.758537,20.125249,Sat,-0.435599,106.396494,New York,ford
0,4.444893,21.076692,Sat,-0.20078,89.449057,Virginia,ford
0,3.927257,20.061359,Sun,-0.148733,106.85158,Texas,ford
1,5.354791,19.567995,Tue,1.765918,87.350317,Indiana,toyota
0,5.688214,20.011551,Wednesday,0.513591,,Michigan,chevrolet
0,2.974114,21.14635,Wednesday,-2.299045,106.998824,Georgia,ford
0,3.068212,19.561442,Wed,0.236296,,Tennessee,
0,3.33364,19.745294,Monday,-1.049926,94.437894,,
0,5.800036,16.432345,Tue,2.893227,109.514112,Minnesota,toyota
0,1.92249,18.921624,Wednesday,1.537477,74.690253,,nissan
0,2.185427,16.746639,Fri,0.516511,103.276926,Alabama,ford
0,6.176634,23.623963,Saturday,-1.17498,91.865785,Pennsylvania,
0,3.164952,20.440348,Thursday,-2.778835,100.72485,Massachusetts,chevrolet
0,2.618387,22.362105,Friday,,94.349325,Arizona,ford
0,3.277462,19.965921,Monday,-1.15462,101.629047,,ford
0,5.136696,18.464792,Tuesday,0.191074,,California,ford
0,4.713217,16.764807,Saturday,-0.639878,85.18864,Georgia,chevrolet
0,4.067269,21.803489,Sunday,1.417167,101.019482,,ford
0,3.582008,19.88834,Sun,1.626673,108.38178,Iowa,
0,5.550053,21.163899,Wednesday,-0.670191,125.887298,Arizona,chevrolet
0,-0.778042,20.976287,Sunday,0.783299,118.506255,New Jersey,
1,8.719701,20.341353,Thursday,-1.06472,93.805157,Ohio,ford
0,6.431206,19.398413,Wed,2.111549,87.012609,North Carolina,ford
0,3.288402,21.928274,Thur,-1.436763,90.49114,California,toyota
0,3.308569,21.474311,Wednesday,0.448991,98.75652,Illinois,
0,1.451793,21.009366,Wed,,81.34888,,ford
0,0.908065,18.989987,Sunday,-0.164382,68.025335,,
0,4.742635,21.130272,Monday,-0.372494,82.092605,Texas,
0,1.173011,23.131101,Tuesday,,74.22561,Ohio,toyota
0,3.33654,21.621557,Monday,0.604636,89.424897,Alaska,subaru
0,0.764411,23.426532,Wednesday,-0.755427,101.196573,Texas,
0,3.543201,20.379057,Tuesday,1.058011,100.927439,Alabama,toyota
0,2.687996,21.320157,Tuesday,0.810179,118.807084,Florida,
0,1.445077,21.423502,Tue,-0.133931,89.936073,,ford
0,0.747551,18.377413,Thursday,2.424493,86.292758,Oklahoma,mercedes
1,1.228508,20.785234,Sat,0.530337,94.425913,South Carolina,chevrolet
0,0.349587,17.251409,Sunday,-0.570694,103.707968,Oregon,
0,3.654914,19.854275,Sunday,-0.544667,,Georgia,subaru
0,1.738949,21.633395,Monday,0.4749,,Texas,ford
0,3.52225,22.340684,Thur,0.814823,114.795854,Hawaii,nissan
0,2.676374,24.371673,Friday,-1.937891,,,ford
1,0.085741,19.503265,Tuesday,1.086001,97.228598,,chevrolet
0,1.248533,19.898997,Fri,1.035411,,South Dakota,toyota
0,2.151793,19.498573,Thur,-1.567673,92.09361,North Carolina,
0,0.979654,21.976598,Thursday,-0.0252480000000002,123.352401,New York,subaru
0,3.241587,21.3298,Friday,0.650211,109.949514,South Carolina,ford
0,2.743508,20.918541,Tuesday,-0.0365799999999999,90.688822,Michigan,
0,1.452498,18.514196,Tuesday,1.198455,108.093501,,
0,7.77231,21.021907,Tuesday,-0.837396,113.228638,Nevada,chevrolet
0,2.23574,18.865305,Tue,1.305711,109.535973,South Carolina,subaru
0,-0.392435,19.104849,Fri,-0.794112,92.504606,Pennsylvania,
0,4.10263,19.331283,Saturday,0.253721,72.588746,North Carolina,mercedes
0,2.836094,21.094304,Wednesday,0.730204,84.57659,,subaru
0,3.176428,19.446475,Friday,0.66512,102.483446,Arkansas,nissan
1,3.559426,21.015678,Sunday,-0.273339,,,nissan
1,2.344939,18.827875,Saturday,,111.215225,New Jersey,toyota
0,0.654778,20.401099,Wednesday,1.490337,95.989803,Oklahoma,mercedes
1,7.553391,21.445967,Sat,1.504654,113.725268,Florida,ford
1,2.818775,20.766843,Thur,,123.493987,West Virginia,chevrolet
1,2.669479,20.275844,Sat,-0.59636,122.048586,Florida,ford
0,2.543386,18.369637,Wed,-0.329964,,Pennsylvania,subaru
0,4.136468,17.915899,Tuesday,-0.544767,101.977053,Utah,ford
1,5.798429,17.650471,Tue,1.110668,93.963828,,chevrolet
0,6.178645,18.023552,Friday,,,New York,ford
0,3.943783,21.646103,Wednesday,1.972565,111.928702,Florida,
0,1.469891,19.402657,Sunday,1.570262,96.012758,,chevrolet
0,5.486462,19.43658,Wednesday,-1.121782,106.098709,California,mercedes
1,2.178291,21.075627,Monday,-0.742574,96.363048,,toyota
0,2.968368,17.338066,Thur,0.217832,102.306654,Maryland,toyota
0,2.89503,20.772412,Wednesday,1.342559,112.600763,California,
0,2.491947,20.108482,Friday,-1.298792,111.552862,New Hampshire,ford
0,-0.138345,20.737736,Tue,2.163078,,Washington,toyota
0,4.090065,20.139748,Mon,-0.188748,97.575234,Oklahoma,mercedes
0,7.55276,19.318507,Monday,-4.164824,111.196422,West Virginia,mercedes
0,3.666696,19.134436,Wednesday,0.655523,94.716865,Tennessee,buick
1,4.655619,21.507895,Friday,-0.383848,98.120098,,toyota
0,2.941553,22.292907,Tue,0.445682,,Virginia,subaru
0,3.056692,17.791985,Monday,-0.288343,112.02389,,
0,0.261367,19.90327,Sunday,0.358642,108.637457,Nevada,ford
1,4.210221,17.759211,Wednesday,,115.119159,,buick
0,0.8506,20.676934,Sat,-1.560867,108.841475,New Jersey,subaru
0,2.262736,22.239312,Thursday,-0.940744,120.152291,Nebraska,nissan
0,2.004096,20.89058,Wednesday,-0.325936,119.252023,Alabama,ford
1,2.1614,18.716732,Wednesday,1.2389,113.182791,Mississippi,ford
0,1.250598,20.023137,Sunday,-0.220124,108.903426,Pennsylvania,nissan
1,0.398135,18.691414,Saturday,-0.790089,90.613171,West Virginia,chevrolet
0,1.355878,21.800104,Friday,2.394012,104.601604,,nissan
0,3.575816,18.73203,Tue,0.776646,104.466272,Virginia,mercedes
0,1.713558,20.126162,Wednesday,-0.270677,,Missouri,subaru
0,2.138432,20.70603,Sat,-0.010162,71.698865,Massachusetts,
0,0.319343,21.224481,Wednesday,1.486541,82.773633,,
0,0.132242,18.696038,Wednesday,0.391596,101.023812,Minnesota,subaru
0,2.109792,19.622965,Tuesday,-0.090292,102.065203,DC,ford
0,5.202622,18.679975,Wednesday,-0.508379,126.362309,Massachusetts,ford
0,2.65314,21.293038,Fri,-0.663603,98.448009,Minnesota,mercedes
0,3.203623,20.869401,Mon,1.116794,,Idaho,nissan
0,3.00302,19.318775,Fri,0.20432,55.049153,Oklahoma,
0,4.8292,19.923058,Sunday,-1.542483,109.514413,Maryland,
0,0.696081,19.548975,Friday,-0.783038,110.083251,California,
0,4.478474,18.934743,Mon,-0.997332,122.778214,,mercedes
0,1.071647,19.310463,Sat,1.699425,109.358675,Michigan,toyota
0,3.556019,20.641428,Tue,0.250974,101.948971,Hawaii,mercedes
0,7.528215,21.60725,Sat,-1.069393,100.747921,Minnesota,subaru
0,-0.0253159999999999,18.814989,Monday,-0.589768,,Louisiana,toyota
0,5.302497,21.117454,Monday,-0.7809,,,chevrolet
0,2.388126,19.007681,Monday,0.422585,129.321463,Minnesota,chevrolet
0,2.900369,22.545778,Saturday,-0.210199,109.187936,,
0,3.501951,18.613879,Monday,0.141778,104.999138,New York,subaru
1,6.485052,23.033986,Sunday,1.84185,,California,chevrolet
0,5.771164,16.257712,Thursday,0.911847,101.126929,California,mercedes
0,4.96453,20.841678,Sat,-0.55407,116.815246,Massachusetts,subaru
0,1.48053,19.795065,Sunday,0.244676,93.650452,Mississippi,toyota
0,3.645921,21.632667,Wednesday,-0.897588,101.989125,Virginia,mercedes
0,2.993269,22.824169,Tue,-1.620927,93.027843,,mercedes
0,-0.326945,19.797619,Saturday,0.780034,84.602198,Vermont,ford
1,-0.328977,18.53222,Wednesday,1.756747,105.255709,Hawaii,ford
1,3.222829,21.281961,Wed,-0.689257,114.068383,,ford
1,0.555328,18.918337,Tuesday,-1.000909,102.821526,Michigan,
0,2.839992,20.009659,Saturday,0.588834,113.348281,,nissan
0,3.011866,21.357661,Wed,,88.310415,Florida,chevrolet
0,1.059804,18.299779,Monday,1.14861,108.914289,California,
0,6.14998,20.840562,Sat,0.924017,91.625341,New York,
0,1.661864,23.256236,Thursday,-1.292842,103.347391,Arizona,subaru
0,1.708656,18.937594,Friday,1.659642,106.309986,Vermont,ford
0,4.702359,19.044911,Wednesday,-0.068124,,,ford
0,5.76622,21.573774,Friday,1.150836,81.1736,California,
0,2.059609,20.915,Wednesday,0.933836,80.636789,Connecticut,nissan
0,1.899246,18.218736,Thursday,0.631236,,North Dakota,ford
0,5.294133,20.062395,Monday,1.134826,107.543196,Indiana,ford
0,4.320998,20.754468,Thursday,2.210879,106.487501,Maryland,
0,1.742824,18.084569,Thur,-0.36639,100.459872,Wisconsin,ford
0,4.130883,17.898944,Wednesday,-1.683415,,Georgia,ford
1,4.145729,19.10076,Wednesday,0.15243,98.816407,,ford
1,5.588937,22.617747,Mon,-0.267288,107.74692,Oregon,buick
0,2.77757,20.217992,Monday,-0.011401,99.374537,Georgia,
1,1.40681,21.525865,Sunday,-1.803352,99.305144,,
0,0.548946,19.809808,Saturday,1.476241,95.269226,,subaru
0,3.041561,18.666657,Monday,-1.160857,87.576496,Kentucky,ford
0,3.995625,19.046433,Saturday,-2.836711,97.629126,California,ford
0,1.106221,18.829527,Tuesday,0.004749,95.51119,California,
